transaction_id,customer_id,merchant_id,amount,payment_method,bank,failure_reason,failure_category,attempt_count,previous_success_count,previous_failure_count,preferred_payment_method,customer_tenure_days,customer_value_segment,hour_of_day,day_of_week,merchant_category,checkout_abandoned,checkout_duration_seconds,device_type,historical_avg_order_value,recovery_action,recovery_success,recovery_delay_minutes,recovered_amount
tx_rec_100094,cust_15786,mer_154,677.09,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,1,9,UPI,116,STANDARD,3,4,E-Commerce & Retail,0,79,MOBILE_ANDROID,637.07,TIMED_SMART_RETRY,1,80.3,677.09
tx_rec_100095,cust_10510,mer_152,4704.65,UPI,Axis Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,13,5,UPI,65,STANDARD,17,6,E-Commerce & Retail,0,333,MOBILE_ANDROID,6208.16,UPI_INTENT_FALLBACK,1,2.2,4704.65
tx_rec_100096,cust_15697,mer_105,10514.78,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,14,1,MANDATE,132,GROWTH,9,3,SaaS & Cloud Services,0,151,DESKTOP,10236.65,SMART_PAYLINK_1CLICK,1,23.5,10514.78
tx_rec_100097,cust_17722,mer_190,1566.33,WALLET,State Bank of India,AUTHENTICATION_FAILED,AUTHENTICATION,1,27,4,WALLET,75,GROWTH,15,6,Utilities & Telecom,0,110,MOBILE_ANDROID,3190.49,SMART_PAYLINK_1CLICK,1,6.8,1566.33
tx_rec_100098,cust_16123,mer_239,6288.41,NET_BANKING,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,3,14,7,CARD,135,GROWTH,10,3,SaaS & Cloud Services,0,160,MOBILE_ANDROID,6084.48,SMART_PAYLINK_1CLICK,1,2.6,6288.41
tx_rec_100099,cust_13570,mer_224,10665.25,UPI,HDFC Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,3,1,UPI,444,STANDARD,11,5,Utilities & Telecom,0,194,MOBILE_ANDROID,7465.43,UPI_INTENT_FALLBACK,1,2.0,10665.25
tx_rec_100100,cust_15932,mer_142,31537.53,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,22,2,NET_BANKING,253,VIP,2,4,EdTech & Learning,0,93,MOBILE_ANDROID,33302.9,SMART_PAYLINK_1CLICK,1,8.0,31537.53
tx_rec_100101,cust_17429,mer_200,50335.49,UPI,Axis Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,32,2,UPI,972,VIP,10,0,SaaS & Cloud Services,0,230,MOBILE_ANDROID,48647.92,SMART_PAYLINK_1CLICK,1,11.6,50335.49
tx_rec_100102,cust_11111,mer_218,10161.46,UPI,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,13,1,UPI,262,GROWTH,19,2,E-Commerce & Retail,0,22,MOBILE_ANDROID,6573.26,INCENTIVIZED_DUNNING,1,10.0,9653.39
tx_rec_100103,cust_12677,mer_186,13068.69,UPI,ICICI Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,3,1,MANDATE,314,STANDARD,19,6,SaaS & Cloud Services,0,206,MOBILE_ANDROID,7956.9,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_100104,cust_13453,mer_164,2939.11,CARD,IndusInd Bank,CARD_DECLINED,FINANCIAL_LIMIT,2,11,2,UPI,160,STANDARD,12,5,E-Commerce & Retail,0,89,MOBILE_IOS,4774.59,TIMED_SMART_RETRY,1,86.9,2939.11
tx_rec_100105,cust_17798,mer_189,24473.94,UPI,State Bank of India,SESSION_TIMEOUT,INTENT_ABANDONMENT,1,11,7,UPI,74,GROWTH,19,0,E-Commerce & Retail,1,6,MOBILE_ANDROID,11094.62,INCENTIVIZED_DUNNING,1,33.1,23250.24
tx_rec_100106,cust_17779,mer_163,12384.93,MANDATE,State Bank of India,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,3,15,3,MANDATE,125,GROWTH,18,1,SaaS & Cloud Services,0,58,MOBILE_ANDROID,13308.29,UPI_INTENT_FALLBACK,1,3.8,12384.93
tx_rec_100107,cust_13879,mer_129,6342.36,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,23,3,UPI,198,GROWTH,8,5,E-Commerce & Retail,0,98,DESKTOP,6075.29,SMART_PAYLINK_1CLICK,1,1.0,6342.36
tx_rec_100108,cust_13021,mer_142,4501.18,WALLET,State Bank of India,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,3,2,WALLET,126,STANDARD,8,5,E-Commerce & Retail,0,246,MOBILE_IOS,5421.03,UPI_INTENT_FALLBACK,1,6.2,4501.18
tx_rec_100109,cust_16711,mer_141,4406.49,UPI,State Bank of India,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,2,5,CARD,7,STANDARD,23,0,E-Commerce & Retail,0,118,MOBILE_IOS,3601.64,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_100110,cust_14716,mer_196,1093.41,CARD,Federal Bank,OTP_FAILED,AUTHENTICATION,2,13,4,CARD,553,STANDARD,10,0,SaaS & Cloud Services,0,333,DESKTOP,3065.45,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_100111,cust_16804,mer_162,5162.34,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,26,4,UPI,42,GROWTH,2,6,Travel & Hospitality,0,152,MOBILE_ANDROID,3598.32,UPI_INTENT_FALLBACK,1,3.2,5162.34
tx_rec_100112,cust_16598,mer_130,2294.52,CARD,State Bank of India,OTP_FAILED,AUTHENTICATION,1,13,1,UPI,77,STANDARD,17,0,E-Commerce & Retail,0,70,MOBILE_IOS,5536.81,SMART_PAYLINK_1CLICK,1,6.5,2294.52
tx_rec_100113,cust_13509,mer_194,34524.29,UPI,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,53,2,UPI,305,VIP,20,0,E-Commerce & Retail,0,39,MOBILE_ANDROID,22335.27,CARD_UPDATE_PROMPT,0,0.0,0.0
tx_rec_100114,cust_16736,mer_225,18756.6,CARD,Axis Bank,INVALID_CARD,INVALID_INSTRUMENT,1,18,6,CARD,21,GROWTH,9,5,E-Commerce & Retail,0,172,MOBILE_IOS,19914.25,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_100115,cust_13766,mer_139,5731.87,UPI,State Bank of India,UPI_PIN_FAILED,AUTHENTICATION,2,7,8,UPI,324,STANDARD,1,5,SaaS & Cloud Services,0,268,MOBILE_ANDROID,6282.56,UPI_INTENT_FALLBACK,1,3.0,5731.87
tx_rec_100116,cust_16620,mer_237,7284.66,CARD,Kotak Mahindra Bank,BANK_DECLINED,FINANCIAL_LIMIT,2,13,4,CARD,116,STANDARD,15,6,E-Commerce & Retail,0,28,MOBILE_ANDROID,7280.97,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_100117,cust_12198,mer_182,5226.36,CARD,Axis Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,12,4,MANDATE,92,GROWTH,12,0,EdTech & Learning,0,112,MOBILE_ANDROID,8642.41,TIMED_SMART_RETRY,1,105.1,5226.36
tx_rec_100118,cust_13692,mer_162,2147.32,CARD,State Bank of India,CARD_DECLINED,FINANCIAL_LIMIT,1,8,2,NET_BANKING,31,GROWTH,13,5,EdTech & Learning,0,56,MOBILE_ANDROID,3258.68,UPI_INTENT_FALLBACK,1,3.8,2147.32
tx_rec_100119,cust_10235,mer_226,6411.49,UPI,ICICI Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,1,6,CARD,63,STANDARD,12,1,EdTech & Learning,0,43,MOBILE_ANDROID,5712.36,UPI_INTENT_FALLBACK,1,2.8,6411.49
tx_rec_100120,cust_12116,mer_187,4288.52,CARD,HDFC Bank,BANK_DECLINED,FINANCIAL_LIMIT,2,12,4,CARD,2,STANDARD,3,2,EdTech & Learning,0,31,MOBILE_ANDROID,4064.7,INCENTIVIZED_DUNNING,0,0.0,0.0
tx_rec_100121,cust_14232,mer_148,2722.61,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,11,4,UPI,284,STANDARD,5,3,E-Commerce & Retail,0,40,MOBILE_IOS,2638.02,TIMED_SMART_RETRY,1,97.9,2722.61
tx_rec_100122,cust_11968,mer_221,28525.11,CARD,ICICI Bank,BANK_DECLINED,FINANCIAL_LIMIT,2,29,5,CARD,43,VIP,17,6,EdTech & Learning,0,73,MOBILE_ANDROID,36234.42,TIMED_SMART_RETRY,1,65.1,28525.11
tx_rec_100123,cust_12410,mer_156,24687.78,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,23,7,UPI,575,GROWTH,13,5,E-Commerce & Retail,0,128,MOBILE_ANDROID,13858.57,TIMED_SMART_RETRY,1,92.4,24687.78
tx_rec_100124,cust_13876,mer_241,4364.31,NET_BANKING,Punjab National Bank,AUTHENTICATION_FAILED,AUTHENTICATION,1,14,4,NET_BANKING,85,STANDARD,11,5,SaaS & Cloud Services,0,22,MOBILE_ANDROID,1921.39,UPI_INTENT_FALLBACK,1,2.4,4364.31
tx_rec_100125,cust_12882,mer_216,10250.69,CARD,Axis Bank,OTP_FAILED,AUTHENTICATION,1,6,2,CARD,200,GROWTH,9,0,EdTech & Learning,0,157,MOBILE_ANDROID,13941.77,WHATSAPP_CONCIERGE,0,0.0,0.0
tx_rec_100126,cust_12584,mer_130,22947.49,UPI,HDFC Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,12,1,UPI,23,GROWTH,16,5,SaaS & Cloud Services,0,316,MOBILE_ANDROID,15158.26,TIMED_SMART_RETRY,1,147.9,22947.49
tx_rec_100127,cust_11772,mer_223,6925.72,UPI,State Bank of India,UPI_PIN_FAILED,AUTHENTICATION,1,12,8,UPI,30,STANDARD,6,6,E-Commerce & Retail,0,24,DESKTOP,3658.52,SMART_PAYLINK_1CLICK,1,10.3,6925.72
tx_rec_100128,cust_12318,mer_125,803.61,MANDATE,HDFC Bank,MANDATE_FAILED,MANDATE_ISSUE,1,5,7,MANDATE,275,STANDARD,22,2,EdTech & Learning,0,86,MOBILE_ANDROID,1035.51,TIMED_SMART_RETRY,1,318.3,803.61
tx_rec_100129,cust_10115,mer_236,9657.43,NET_BANKING,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,17,2,NET_BANKING,130,GROWTH,10,0,Quick Commerce & Food,0,61,MOBILE_IOS,12045.93,UPI_INTENT_FALLBACK,1,2.7,9657.43
tx_rec_100130,cust_15713,mer_132,15564.38,UPI,State Bank of India,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,6,1,UPI,39,GROWTH,16,0,EdTech & Learning,0,120,MOBILE_ANDROID,11655.29,UPI_INTENT_FALLBACK,1,1.2,15564.38
tx_rec_100131,cust_14702,mer_172,3947.55,UPI,Bank of Baroda,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,12,7,UPI,46,STANDARD,18,1,E-Commerce & Retail,0,133,DESKTOP,3799.33,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_100132,cust_12068,mer_222,8685.28,WALLET,Punjab National Bank,AUTHENTICATION_FAILED,AUTHENTICATION,3,24,5,WALLET,213,GROWTH,23,3,EdTech & Learning,0,31,DESKTOP,18986.82,UPI_INTENT_FALLBACK,1,4.1,8685.28
tx_rec_100133,cust_15156,mer_113,4601.77,CARD,Punjab National Bank,OTP_FAILED,AUTHENTICATION,1,13,6,CARD,96,STANDARD,15,2,E-Commerce & Retail,0,49,DESKTOP,3091.31,WHATSAPP_CONCIERGE,1,23.0,4601.77
tx_rec_100134,cust_12033,mer_130,4621.77,CARD,HDFC Bank,OTP_FAILED,AUTHENTICATION,1,5,8,CARD,53,STANDARD,14,4,SaaS & Cloud Services,0,71,MOBILE_ANDROID,6190.8,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_100135,cust_11848,mer_233,43914.52,NET_BANKING,Axis Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,53,1,NET_BANKING,148,VIP,6,2,EdTech & Learning,0,90,MOBILE_ANDROID,26239.95,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_100136,cust_13512,mer_178,81622.15,CARD,ICICI Bank,SESSION_TIMEOUT,INTENT_ABANDONMENT,3,27,3,CARD,245,VIP,8,0,E-Commerce & Retail,1,39,MOBILE_ANDROID,38694.29,INCENTIVIZED_DUNNING,0,0.0,0.0
tx_rec_100137,cust_11702,mer_154,3431.47,WALLET,Punjab National Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,14,1,WALLET,85,GROWTH,19,1,E-Commerce & Retail,0,255,DESKTOP,7106.95,TIMED_SMART_RETRY,1,202.8,3431.47
tx_rec_100138,cust_10614,mer_140,5959.85,CARD,Punjab National Bank,OTP_FAILED,AUTHENTICATION,1,13,7,CARD,100,STANDARD,8,4,EdTech & Learning,0,98,MOBILE_ANDROID,4610.24,SMART_PAYLINK_1CLICK,1,7.7,5959.85
tx_rec_100139,cust_10267,mer_159,2388.47,UPI,State Bank of India,UPI_PIN_FAILED,AUTHENTICATION,1,6,5,UPI,237,STANDARD,17,6,SaaS & Cloud Services,0,296,MOBILE_IOS,1671.23,SMART_PAYLINK_1CLICK,1,14.6,2388.47
tx_rec_100140,cust_15631,mer_159,6055.07,UPI,Kotak Mahindra Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,2,8,WALLET,186,STANDARD,19,5,SaaS & Cloud Services,0,31,MOBILE_ANDROID,7862.35,UPI_INTENT_FALLBACK,1,3.0,6055.07
tx_rec_100141,cust_16585,mer_150,30376.51,CARD,State Bank of India,OTP_FAILED,AUTHENTICATION,1,7,7,CARD,65,GROWTH,13,5,Travel & Hospitality,0,477,MOBILE_IOS,16941.73,SMART_PAYLINK_1CLICK,1,5.5,30376.51
tx_rec_100142,cust_12176,mer_136,6200.95,UPI,State Bank of India,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,9,1,UPI,253,STANDARD,5,2,SaaS & Cloud Services,0,198,MOBILE_ANDROID,4873.25,UPI_INTENT_FALLBACK,1,6.7,6200.95
tx_rec_100143,cust_16752,mer_245,3922.42,UPI,Axis Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,1,8,CARD,54,STANDARD,17,3,EdTech & Learning,0,30,MOBILE_IOS,2936.54,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_100144,cust_15732,mer_203,4629.43,UPI,State Bank of India,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,6,2,CARD,9,STANDARD,12,3,SaaS & Cloud Services,0,42,MOBILE_ANDROID,6131.93,UPI_INTENT_FALLBACK,1,5.2,4629.43
tx_rec_100145,cust_14899,mer_110,2105.37,CARD,HDFC Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,11,2,UPI,42,STANDARD,14,4,E-Commerce & Retail,0,322,MOBILE_ANDROID,2603.58,TIMED_SMART_RETRY,1,160.8,2105.37
tx_rec_100146,cust_10748,mer_158,24856.75,CARD,State Bank of India,CARD_DECLINED,FINANCIAL_LIMIT,1,56,2,MANDATE,63,VIP,17,4,SaaS & Cloud Services,0,139,DESKTOP,20515.93,UPI_INTENT_FALLBACK,1,9.4,24856.75
tx_rec_100147,cust_10169,mer_168,6957.49,UPI,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,3,27,1,UPI,151,GROWTH,9,1,EdTech & Learning,0,358,MOBILE_ANDROID,19751.24,CARD_UPDATE_PROMPT,1,79.0,6957.49
tx_rec_100148,cust_15337,mer_213,1575.92,NET_BANKING,Kotak Mahindra Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,2,10,2,MANDATE,226,STANDARD,10,4,SaaS & Cloud Services,0,107,MOBILE_IOS,1103.13,WHATSAPP_CONCIERGE,1,6.8,1575.92
tx_rec_100149,cust_16670,mer_225,3880.76,CARD,State Bank of India,INVALID_CARD,INVALID_INSTRUMENT,1,11,2,NET_BANKING,68,GROWTH,20,3,E-Commerce & Retail,0,205,MOBILE_IOS,5235.82,CARD_UPDATE_PROMPT,1,24.6,3880.76
tx_rec_100150,cust_15489,mer_126,2635.58,UPI,ICICI Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,16,7,CARD,317,GROWTH,3,5,E-Commerce & Retail,0,152,MOBILE_ANDROID,4707.88,TIMED_SMART_RETRY,1,267.5,2635.58
tx_rec_100151,cust_15427,mer_202,15674.36,UPI,Kotak Mahindra Bank,UPI_PIN_FAILED,AUTHENTICATION,4,35,2,MANDATE,98,VIP,9,3,Utilities & Telecom,0,52,DESKTOP,12328.42,WHATSAPP_CONCIERGE,1,2.9,15674.36
tx_rec_100152,cust_12067,mer_182,3522.79,UPI,State Bank of India,UPI_PIN_FAILED,AUTHENTICATION,1,10,1,UPI,43,STANDARD,11,6,EdTech & Learning,0,475,TABLET,4143.65,SMART_PAYLINK_1CLICK,1,1.7,3522.79
tx_rec_100153,cust_10009,mer_238,3669.63,MANDATE,HDFC Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,14,4,MANDATE,269,STANDARD,7,4,Travel & Hospitality,0,232,MOBILE_IOS,7546.24,TIMED_SMART_RETRY,1,293.3,3669.63
tx_rec_100154,cust_16196,mer_227,15950.13,UPI,Bank of Baroda,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,13,7,UPI,17,STANDARD,7,1,E-Commerce & Retail,0,303,MOBILE_ANDROID,6910.09,SMART_PAYLINK_1CLICK,1,5.9,15950.13
tx_rec_100155,cust_11073,mer_173,116934.46,WALLET,Bank of Baroda,USER_CANCELLED,INTENT_ABANDONMENT,4,88,7,WALLET,126,ENTERPRISE,9,0,Travel & Hospitality,0,489,MOBILE_ANDROID,124388.79,WHATSAPP_CONCIERGE,1,9.9,116934.46
tx_rec_100156,cust_15161,mer_161,1549.47,MANDATE,Axis Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,12,9,UPI,844,STANDARD,13,0,E-Commerce & Retail,0,42,MOBILE_ANDROID,2523.96,INCENTIVIZED_DUNNING,1,44.1,1472.0
tx_rec_100157,cust_10763,mer_157,5035.59,UPI,Axis Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,2,13,6,UPI,27,GROWTH,7,3,SaaS & Cloud Services,0,82,MOBILE_ANDROID,4605.12,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_100158,cust_15306,mer_139,4951.2,NET_BANKING,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,13,1,NET_BANKING,46,STANDARD,5,4,SaaS & Cloud Services,0,58,MOBILE_IOS,4003.67,WHATSAPP_CONCIERGE,1,10.3,4951.2
tx_rec_100159,cust_13403,mer_223,5230.22,UPI,HDFC Bank,UPI_PIN_FAILED,AUTHENTICATION,2,1,9,CARD,171,STANDARD,19,4,Travel & Hospitality,0,34,MOBILE_IOS,4011.38,SMART_PAYLINK_1CLICK,1,1.0,5230.22
tx_rec_100160,cust_11561,mer_230,3488.7,UPI,Axis Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,14,5,UPI,185,STANDARD,14,0,E-Commerce & Retail,0,61,MOBILE_ANDROID,3604.45,UPI_INTENT_FALLBACK,1,1.2,3488.7
tx_rec_100161,cust_16471,mer_206,2718.12,CARD,State Bank of India,INVALID_CARD,INVALID_INSTRUMENT,1,14,3,CARD,148,STANDARD,15,2,E-Commerce & Retail,0,99,MOBILE_ANDROID,4617.27,CARD_UPDATE_PROMPT,0,0.0,0.0
tx_rec_100162,cust_12317,mer_176,12542.04,UPI,HDFC Bank,UPI_PIN_FAILED,AUTHENTICATION,2,9,5,NET_BANKING,70,STANDARD,17,5,E-Commerce & Retail,0,161,MOBILE_ANDROID,7921.74,SMART_PAYLINK_1CLICK,1,5.1,12542.04
tx_rec_100163,cust_11217,mer_214,3961.75,CARD,ICICI Bank,BANK_DECLINED,FINANCIAL_LIMIT,1,5,6,CARD,38,STANDARD,5,4,E-Commerce & Retail,0,176,MOBILE_ANDROID,6640.6,INCENTIVIZED_DUNNING,0,0.0,0.0
tx_rec_100164,cust_13090,mer_216,9847.42,NET_BANKING,Axis Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,6,2,CARD,100,GROWTH,11,5,E-Commerce & Retail,0,489,MOBILE_ANDROID,13508.59,SMART_PAYLINK_1CLICK,1,7.5,9847.42
tx_rec_100165,cust_13137,mer_159,25992.6,CARD,HDFC Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,7,3,CARD,100,GROWTH,13,2,SaaS & Cloud Services,0,27,MOBILE_ANDROID,18721.36,INCENTIVIZED_DUNNING,1,280.8,24692.97
tx_rec_100166,cust_15777,mer_197,61749.59,UPI,State Bank of India,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,48,4,UPI,47,VIP,13,6,EdTech & Learning,0,32,MOBILE_ANDROID,36505.19,TIMED_SMART_RETRY,1,220.0,61749.59
tx_rec_100167,cust_11246,mer_226,42927.02,UPI,Kotak Mahindra Bank,TRANSACTION_LIMIT,FINANCIAL_LIMIT,1,36,5,CARD,7,VIP,14,4,SaaS & Cloud Services,0,405,MOBILE_ANDROID,38753.52,UPI_INTENT_FALLBACK,1,2.3,42927.02
tx_rec_100168,cust_10822,mer_212,4642.46,UPI,Bank of Baroda,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,3,2,UPI,36,STANDARD,8,0,E-Commerce & Retail,0,177,DESKTOP,7678.98,TIMED_SMART_RETRY,1,236.8,4642.46
tx_rec_100169,cust_13358,mer_139,1233.71,UPI,Axis Bank,UPI_PIN_FAILED,AUTHENTICATION,1,13,2,UPI,157,STANDARD,14,2,E-Commerce & Retail,0,91,MOBILE_ANDROID,1533.39,WHATSAPP_CONCIERGE,1,2.0,1233.71
tx_rec_100170,cust_15674,mer_201,6979.34,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,2,1,8,UPI,241,STANDARD,17,6,E-Commerce & Retail,0,93,MOBILE_IOS,6371.2,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_100171,cust_14371,mer_197,9524.28,CARD,HDFC Bank,OTP_FAILED,AUTHENTICATION,1,6,8,MANDATE,1,STANDARD,5,6,E-Commerce & Retail,0,36,MOBILE_IOS,5297.29,SMART_PAYLINK_1CLICK,1,14.4,9524.28
tx_rec_100172,cust_14432,mer_109,1484.16,CARD,State Bank of India,EXPIRED_CARD,INVALID_INSTRUMENT,2,4,9,CARD,64,STANDARD,19,5,E-Commerce & Retail,0,307,DESKTOP,1512.47,CARD_UPDATE_PROMPT,0,0.0,0.0
tx_rec_100173,cust_11863,mer_123,12063.72,CARD,Axis Bank,EXPIRED_CARD,INVALID_INSTRUMENT,3,2,3,CARD,206,STANDARD,16,5,E-Commerce & Retail,0,114,MOBILE_IOS,6141.16,CARD_UPDATE_PROMPT,0,0.0,0.0
tx_rec_100174,cust_10823,mer_213,17222.64,UPI,Axis Bank,UPI_PIN_FAILED,AUTHENTICATION,1,26,6,UPI,203,GROWTH,9,0,SaaS & Cloud Services,0,369,MOBILE_ANDROID,13516.37,UPI_INTENT_FALLBACK,1,0.7,17222.64
tx_rec_100175,cust_16522,mer_114,2175.69,UPI,Kotak Mahindra Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,2,10,3,UPI,36,STANDARD,13,1,SaaS & Cloud Services,0,115,MOBILE_IOS,1281.97,UPI_INTENT_FALLBACK,1,4.8,2175.69
tx_rec_100176,cust_13375,mer_244,9570.76,MANDATE,State Bank of India,MANDATE_CANCELLED,MANDATE_ISSUE,1,27,5,MANDATE,115,GROWTH,18,1,E-Commerce & Retail,0,121,MOBILE_ANDROID,13750.26,TIMED_SMART_RETRY,1,116.9,9570.76
tx_rec_100177,cust_17133,mer_197,5814.35,UPI,Axis Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,6,5,UPI,630,STANDARD,11,4,EdTech & Learning,0,309,MOBILE_ANDROID,6006.57,SMART_PAYLINK_1CLICK,1,5.8,5814.35
tx_rec_100178,cust_13777,mer_165,5380.83,UPI,State Bank of India,UPI_PIN_FAILED,AUTHENTICATION,2,5,6,UPI,510,STANDARD,11,6,E-Commerce & Retail,0,174,MOBILE_ANDROID,6719.39,WHATSAPP_CONCIERGE,0,0.0,0.0
tx_rec_100179,cust_12356,mer_239,72817.49,WALLET,State Bank of India,AUTHENTICATION_FAILED,AUTHENTICATION,1,17,2,WALLET,216,VIP,21,2,SaaS & Cloud Services,0,296,MOBILE_IOS,56309.45,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_100180,cust_12450,mer_208,7403.24,UPI,IndusInd Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,2,9,UPI,9,STANDARD,7,2,EdTech & Learning,0,61,MOBILE_ANDROID,3742.61,TIMED_SMART_RETRY,1,247.6,7403.24
tx_rec_100181,cust_13151,mer_223,91944.37,UPI,HDFC Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,2,62,2,UPI,44,ENTERPRISE,15,2,SaaS & Cloud Services,0,53,MOBILE_IOS,95246.9,UPI_INTENT_FALLBACK,1,4.7,91944.37
tx_rec_100182,cust_15728,mer_175,5501.44,CARD,HDFC Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,12,7,CARD,22,STANDARD,13,3,Quick Commerce & Food,0,31,MOBILE_IOS,7358.42,TIMED_SMART_RETRY,1,159.2,5501.44
tx_rec_100183,cust_14636,mer_112,6691.25,UPI,Axis Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,17,4,UPI,391,GROWTH,17,6,Quick Commerce & Food,0,118,MOBILE_ANDROID,9599.59,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_100184,cust_12344,mer_158,26063.03,UPI,State Bank of India,USER_CANCELLED,INTENT_ABANDONMENT,2,17,5,UPI,52,VIP,18,5,SaaS & Cloud Services,0,53,MOBILE_ANDROID,30067.4,INCENTIVIZED_DUNNING,1,105.5,24759.88
tx_rec_100185,cust_12053,mer_135,14734.44,UPI,ICICI Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,28,4,UPI,43,GROWTH,10,5,E-Commerce & Retail,0,131,MOBILE_ANDROID,12122.69,CARD_UPDATE_PROMPT,1,25.6,14734.44
tx_rec_100186,cust_16460,mer_212,6641.25,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,7,5,UPI,57,GROWTH,14,1,EdTech & Learning,0,95,DESKTOP,4792.67,SMART_PAYLINK_1CLICK,1,2.0,6641.25
tx_rec_100187,cust_12417,mer_183,15405.79,UPI,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,7,6,UPI,462,GROWTH,7,1,E-Commerce & Retail,0,125,MOBILE_ANDROID,12605.14,UPI_INTENT_FALLBACK,1,1.8,15405.79
tx_rec_100188,cust_17179,mer_193,22766.05,UPI,State Bank of India,USER_CANCELLED,INTENT_ABANDONMENT,1,20,5,UPI,320,GROWTH,4,6,SaaS & Cloud Services,0,102,MOBILE_ANDROID,16534.15,UPI_INTENT_FALLBACK,1,2.2,22766.05
tx_rec_100189,cust_17487,mer_223,68590.31,WALLET,Axis Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,2,36,1,CARD,109,ENTERPRISE,11,6,E-Commerce & Retail,0,258,MOBILE_ANDROID,87070.84,TIMED_SMART_RETRY,1,116.0,68590.31
